,date,recordedBy,recordNumber,identifiedBy,scientificName,acceptedScientificName,decimalLatitude,decimalLongitude,locality,countryCode,basisOfRecord,institutionCode,species,gbifID,scientificNameVerbatum,identificationQualifier,hasGeospatialIssues,ownerInstitutionCode,informationWithheld,genericName,specificEpithet,infraspecificEpithet
2821,2007-10-14T00:00:00Z,Thomas B. Croat|Monica Carlsen|Dan Levin,Croat 99851,P.J.M. & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,1.238889,-78.7675,"Along  road from main Lita-San Lorenzo highway to Mataje, 0.3 km S of main road.",EC,PRESERVED_SPECIMEN,MO,NA,1260858229,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2822,2007-10-15T00:00:00Z,Thomas B. Croat|Monica Carlsen|Dan Levin,Croat 99915,P.J.M. & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.1225,-79.236111,"Along road from Santo Domingo de los Colorados to Puerto Quito, at Km 148 marker.",EC,PRESERVED_SPECIMEN,MO,NA,1260858830,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2823,2007-10-16T00:00:00Z,Thomas B. Croat|Monica Carlsen|Dan Levin,Croat 99969,P.J.M. Maas & H. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.078611,-79.028611,"Along entrance road into Reserva ENDESA, departing main Puerto Quito-Tandayapa Hwy. at km 12.8 at Eastern edge of Pedro Vincente Maldanado, 0.4 km from main road, along banks of stream.",EC,PRESERVED_SPECIMEN,MO,NA,1260858981,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2824,2008-03-06T00:00:00Z,Thomas B. Croat|Pedro D______az Jim___ë©nez,Croat 100333,P. J. M. Maas & H. Maas (WAG),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,18.522222,-95.148055,"Along road from San Andres Tuxtla to Ruiz Cortinez, 12 km above turn-off in San Andrez Tuxtla.",MX,PRESERVED_SPECIMEN,MO,NA,1260877489,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2825,2008-03-06T00:00:00Z,I. Coronado G.|A. Fern___ëçndez,Coronado Gonz___ëçlez 4404,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.333333,-85.066667,"Municipio de Wiwili, zona de Conservaci_____‚n de Bosawas, comunidad de San Andr___ë©s, entre el transecto Yulu y ca___ë±o Pilawas.",NI,PRESERVED_SPECIMEN,MO,NA,1261020207,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2826,2008-04-23T00:00:00Z,I. Coronado G.|A. Fern___ëçndez,Coronado Gonz___ëçlez 4488,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.4,-85.15,"Municipio de Wiwili, Reserva de la Biosfera de Bosawas, comunidad de Inipuwas, Ca___ë±o Yan_____‰, del campamento de Wayawas, ca___ë±o arriba.",NI,PRESERVED_SPECIMEN,MO,NA,1261020563,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2827,2007-08-08T00:00:00Z,C. Centeno,Centeno 7,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.230278,-85.320833,"Municipio de Wiwil______, Comunidad La Esperanza, Reserva Bosawas, Territorio  Miskito Tasbaika Kum, parcela 1, 1 km al oeste de la finca de Leonidas Bodin",NI,PRESERVED_SPECIMEN,MO,NA,1261025581,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2828,2007-08-03T00:00:00Z,C. Herrera P.,Herrera P. 15,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.230278,-85.320833,"Municipio de Wiwil______, Comunidad La Esperanza, Reserva Bosawas, Territorio Miskito Tasbaika Kum, parcela 2, 500 varas al oeste de la finca de Baltazar Wiliam",NI,PRESERVED_SPECIMEN,MO,NA,1261025914,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2829,2007-08-01T00:00:00Z,D. Prado G.,Prado G. 10,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.230278,-85.320833,"Municipio de Wiwil______, comunidad La Esperanza, Reserva Bosawas, Territorio  Tasbaika Kum, parcela 1, 1 km al oeste de la finca de Leonidas Bodin",NI,PRESERVED_SPECIMEN,MO,NA,1261027174,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2830,2007-08-22T00:00:00Z,D. Prado G.,Prado G. 51,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.230278,-85.320833,"Municipio de Wiwil______, comunidad La Esperanza, Reserva Bosawas, Territorio Tasbaika Kum, parcela 2, en el tacotal, 500 m al oeste de Finca Lionidas Bodin",NI,PRESERVED_SPECIMEN,MO,NA,1261027222,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2831,2007-09-03T00:00:00Z,D. Prado G.,Prado G. 69,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.230278,-85.320833,"Municipio de Wiwil______, comunidad La Esperanza, Reserva Bosawas, Territorio Tasbaika Kum, parcela 2, en el tacotal, 500 m al oeste de Finca Lionidas Bodin",NI,PRESERVED_SPECIMEN,MO,NA,1261027248,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2832,2007-08-02T00:00:00Z,J. Prado M.,Prado M. 13,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.230278,-85.320833,"Municipio de Wiwil______, Comunidad La Esperanza, Reserva Bosawas, Territorio Tasbaika Kum, parcela 1, 1 km al oeste de la finca de Leonidas Bodin",NI,PRESERVED_SPECIMEN,MO,NA,1261027334,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2833,2007-08-20T00:00:00Z,L. Urbina H.,Urbina H. 12,P.J.M. Maas & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,14.1,-85.430278,"Municipio de Wiwil______, Comunidad Boca de Plis, Reserva Bosawas, Territorio Tasbaika Kum, parcela 2, finca de Do___ë±a Ilaria Urbina 1 km al sur de la comunidad",NI,PRESERVED_SPECIMEN,MO,NA,1261028059,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2834,1990-06-06T00:00:00Z,E. Alvarez D.|et al.,Alvarez D___ëçvila 701,H. & P.J.M. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.65,-72.13333,,CO,PRESERVED_SPECIMEN,MO,NA,1261031424,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2835,1982-08-06T00:00:00Z,Thomas B. Croat,Croat 54700,P. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,8.86666,-70.73333,"Along road between (Hwy 1) Barinas and Merida, 21 km northwest of Barinitas, near km 76.5, ca. 42 km northwest of Barinas; along rocky gorge and edge of highway.",VE,PRESERVED_SPECIMEN,MO,NA,1261340788,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2836,1991-06-19T00:00:00Z,Walter A. Palacios|Efra______n Freire,Palacios Cuenca 7450,P. J. M. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.61666,-79.8,Cerro Centinela. Monta___ë±as de Ila. 10 km al este de Patricia Pilar. Bosque muy h_____‰medo Tropical. Bosque primario.,EC,PRESERVED_SPECIMEN,MO,NA,1261340871,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2837,1993-03-13T00:00:00Z,Thomas B. Croat,Croat 74689,P.J.M.Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,8.16666,-71.98333,"Along Hwy. #6 between San Crist_____‚bal and La Fria, E on road between La Fria and La Grita. Along Ca___ë±o Agua Caliente",VE,PRESERVED_SPECIMEN,MO,NA,1261340935,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2838,1993-12-08T00:00:00Z,"Milton Tirado|P. Asimbaya|Coroso, Manuel Ilario|Arroyo, V.",Tirado 870,P.J.M. Maas & H. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.81666,-78.75,"Reserva Ecol_____‚gica Cotacachi-Cayapas. Parroquia Luis Vargas Torres. R______o Santiago, Estero Angostura. Bosque muy h_____‰medo Tropical. Bosque primario sobre colinas disectadas.",EC,PRESERVED_SPECIMEN,MO,NA,1261340961,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2839,1989-06-24T00:00:00Z,Gerardo Herrera Ch.,Herrera Chac_____‚n 2968,P.J.M. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,9.5,-82.96,"Amubri. Siguiendo el camino entre Amubri y Soki, margen izquierda del R______o Ur___ë©n.",CR,PRESERVED_SPECIMEN,MO,NA,1261341304,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2840,1984-04-25T00:00:00Z,W. Robleto T.,Robleto T___ë©llez 328,P. J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.43333,-85.53333,"Isla Ometepe, Volc___ëçn Maderas, M___ë©rida, cafetal Los Placeres",NI,PRESERVED_SPECIMEN,MO,NA,1261341319,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2841,1992-10-03T00:00:00Z,"A______da Alvarez|Herrera, P.",Alvarez 701,P.J.M. Maas & H. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.66666,-78.95,"Reserva Ecol_____‚gica Cotacachi Cayapas. R______o Bravo Grande, margen derecha, a medio kil_____‚metro del Centro Chachi de Corriente Grande. Bosque secundario. Bosque muy h_____‰medo Tropical.",EC,PRESERVED_SPECIMEN,MO,NA,1261341328,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2842,1990-09-10T00:00:00Z,Daniel Rubio|Carlos Quelal,Rubio 651,H. & P.J.M. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.8,-78.5,"10 km l suroeste de Lita, subiendo al sector El Cristal. Bosque pluvial Premontano. Bosque alterado, cerca a la carretera.",EC,PRESERVED_SPECIMEN,MO,NA,1261341350,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2843,1990-11-16T00:00:00Z,Daniel Rubio|Carlos Quelal|Jos___ë© Pai,Rubio 1012,P.J.M. Maas (WAG),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-1.1,-78.283333,"Reserva Etnica Aw___ëç. Comunidad San Marcos, 25 km al NW de El Chical, parroquia Maldonado. Bosque pluvial Premontano.",EC,PRESERVED_SPECIMEN,MO,NA,1261341364,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2844,1991-01-30T00:00:00Z,Alwyn H. Gentry|Robin B. Foster|Carmen Josse,Gentry 72952,P.J.M. & H. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.616667,-79.85,"Fila de Bilsa, 7 km E of San Jose de Bilsa, wet forest, ca. 80 km due SW of Esmeraldas, 12 km SE of El Salto on Atacames-Muisne Road.",EC,PRESERVED_SPECIMEN,MO,NA,1261341489,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2845,1993-05-13T00:00:00Z,Ronald L. Liesner,Liesner 26258,"P.J.M. Maas & H. Maas, 1995 (U)",Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,15.7,-86.85,Campamento Quebrada Grande ca. 10 km south west of La Ceiba. At base of north slope of Pico Bonito. Forest at base of bluff and slope and near river. Quebrada Grande.,HN,PRESERVED_SPECIMEN,MO,NA,1261341733,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2846,1982-07-30T00:00:00Z,J.C. Sandino,Sandino 3367,P. J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.566667,-84.366667,"Cerro El Escob______n, 4 km de Colonia Serrano.",NI,PRESERVED_SPECIMEN,MO,NA,1261341734,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2847,1983-04-09T00:00:00Z,Ronald L. Liesner,Liesner 14128,P.Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,10.46,-84.5,"22 km northeast of Quesada by air, 4 km west of Muelle San Carlos.",CR,PRESERVED_SPECIMEN,MO,NA,1261341782,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2848,1992-02-29T00:00:00Z,Alwyn H. Gentry|C___ë©sar E. Barbosa|Dairon C___ëçrdenas L.,Gentry 75918,P.J.M. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,6.58333,-76.83333,"Murr______ La Blanquita, R______o Murr______ hills above village, mature cloud forest. Non-transect",CO,PRESERVED_SPECIMEN,MO,NA,1261341887,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2849,1993-12-11T00:00:00Z,Bruce Allen,Allen 15412,P.J. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,16.483333,-89.033333,On ridge and small stream valley near Helicopter pad. Near Doyle's Delight. Southern Maya Mountains. <15394-15427>,BZ,PRESERVED_SPECIMEN,MO,NA,1261341932,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2850,1982-10-09T00:00:00Z,F. Ort______z,Ort______z 357,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,13.75833,-84.875,"Municipio de Siuna, El Toro",NI,PRESERVED_SPECIMEN,MO,NA,1261342132,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2851,1980-05-16T00:00:00Z,M. Araquistain|P. P. Moreno,Araquistain 2788,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,13.033333,-85.25,"Falda norte del Cerro Mus_____‰n, frente a trocha a Wanaw___ëçs.",NI,PRESERVED_SPECIMEN,MO,NA,1261342162,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2852,1980-07-22T00:00:00Z,L.B. Holm-Nielsen|et al.,Holm-Nielsen 24582,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.23333,-78.75,"Road Pacto - Nuevo Azuay, at R______o Guayllabamba. Rain forest.",EC,PRESERVED_SPECIMEN,MO,NA,1261342164,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2853,1980-07-22T00:00:00Z,L.B. Holm-Nielsen|et al.,Holm-Nielsen 24589B,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.23333,-78.75,"Road Pacto - Nuevo Azuay, at R______o Guayllabamba. Rain forest.",EC,PRESERVED_SPECIMEN,MO,NA,1261342193,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2854,1980-07-05T00:00:00Z,J.C. Sandino,Sandino 107,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,13.58333,-85.61666,"Comarca Kilamb___ë©, Cerro El Congo",NI,PRESERVED_SPECIMEN,MO,NA,1261342175,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2855,1979-04-13T00:00:00Z,"John James Pipoly, III",Pipoly 5121,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,13.7375,-84.99166,"Cerro La Pimienta No. 1, summit and area adjacent to summit; undisturbed primary cloud forest",NI,PRESERVED_SPECIMEN,MO,NA,1261342178,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2856,1980-08-31T00:00:00Z,L.B. Holm-Nielsen|et al.,Holm-Nielsen 25373,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.75,-78.9,"R______o San Miguel, upstream from Pueblo Cayapas. Riverside forest.",EC,PRESERVED_SPECIMEN,MO,NA,1261342180,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2857,1980-08-31T00:00:00Z,L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.,Holm-Nielsen 25384,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.75,-78.9,Pueblo San Miguel,EC,PRESERVED_SPECIMEN,MO,NA,1261342183,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2858,1980-08-31T00:00:00Z,Holm-Nielsen LB; et al.,,Maas PJM,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.75,-78.9,"Prov. Esmeraldas: R______o San Miguel, upstream from Pueblo Cayapas.",EC,PRESERVED_SPECIMEN,,NA,2273771726,Costus pulverulentus C.Presl,,FALSE,,,Costus,pulverulentus,
2859,1980-09-02T00:00:00Z,L.B. Holm-Nielsen|et al.,Holm-Nielsen 25617,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.83333,-78.93333,"R______o Sapayo, 1 km upstream. Riverside forest.",EC,PRESERVED_SPECIMEN,MO,NA,1261342199,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2860,1982-06-04T00:00:00Z,Lars P. Kvist|L.B. Holm-Nielsen,Kvist 40116,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.35,-79.36666,"In the Colorado community Congoma Grande at km. 23 on the Santa Domingo - Puerto Lim_____‚n road. Ravine with forest remnants, some tall trees cut.",EC,PRESERVED_SPECIMEN,MO,NA,1261342210,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2861,1982-06-04T00:00:00Z,Kvist LP; Holm-Nielsen LB,,Maas PJM,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.35,-79.366667,,EC,PRESERVED_SPECIMEN,,NA,2273771667,Costus pulverulentus C.Presl,,FALSE,,,Costus,pulverulentus,
2862,1982-07-22T00:00:00Z,Lars P. Kvist,Kvist 40700,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.35,-79.36666,In the Colorado community Congoma Grande at km. 23 on the Santa Domingo - Puerto Lim_____‚n road. Revatively undisturbed forest.,EC,PRESERVED_SPECIMEN,MO,NA,1261342237,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2863,1982-06-08T00:00:00Z,Lars P. Kvist,Kvist 40173,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.35,-79.36666,In the Colorado community Congoma Grande at km. 23 on the Santa Domingo - Puerto Lim_____‚n road. Farmland and strongly disturbed forest along a watercourse.,EC,PRESERVED_SPECIMEN,MO,NA,1261342240,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2864,1982-10-22T00:00:00Z,A.S. Barfod,Barfod 41012,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.8,-78.86666,"R______o Zapallo Grande (tributary of R______o Cayapa). Trail leading into forest from the riverbank opposite to the evangelic mission station. Seconday rain forest on terra firme, understory layer well developed.",EC,PRESERVED_SPECIMEN,MO,NA,1261342249,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2865,1982-10-22T00:00:00Z,Barfod AS,,Maas PJM,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.8,-78.866667,,EC,PRESERVED_SPECIMEN,,NA,2273771823,Costus pulverulentus C.Presl,,FALSE,,,Costus,pulverulentus,
2866,1982-06-27T00:00:00Z,Lars P. Kvist|Eduardo Asanza C.,Kvist 40373,P.J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.8,-78.9,"R______o Cayapa, Zapallo Grande. R______o Zapallo Grande (tributary of R______o Cayapa) was followed 1 km. upriver. From the left bank a trail was followed 2.5 hours walking. The trail led to a ridge. Upland rain forest.",EC,PRESERVED_SPECIMEN,MO,NA,1261342256,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2867,1982-08-11T00:00:00Z,M. Araquistain,Araquistain 3026,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.76666,-84.43333,Nueva Guinea,NI,PRESERVED_SPECIMEN,MO,NA,1261342261,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2868,1982-08-12T00:00:00Z,M. Araquistain,Araquistain 3048,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.76666,-84.4,"Nueva Guinea, sector R______o Demetrio",NI,PRESERVED_SPECIMEN,MO,NA,1261342263,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2869,1983-12-11T00:00:00Z,Lars P. Kvist|A.S. Barfod,Kvist 49103,"Maas, P.J.M. (U)",Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.35,-79.36666,Farmland and disturbed forest remnants in the Colorado Amerindian Community Congoma Grande located southeast of Santa Domingo along the road to Puerto Limon,EC,PRESERVED_SPECIMEN,MO,NA,1261342269,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2870,1985-01-24T00:00:00Z,Benjamin ___Õ_llgaard|J. Korning|Karsten Thomsen,___Õ_llgaard 57169,P. J. M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,-0.51666,-76.4,"Laguna A___ë±angu, N side, black water swamp community, dominated by Montrichardia and tall Cyperaceae.",EC,PRESERVED_SPECIMEN,MO,NA,1261342279,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2871,1987-08-23T00:00:00Z,Gordon McPherson,McPherson 11562,"P.J.M. & H. Maas, 1988 (U)",Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,7.75,-77.66666,"South of El Real, region called Alturas de Nique, near Cana mine. Near camp, along trail to Rio Seteganti.",PA,PRESERVED_SPECIMEN,MO,NA,1261342282,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2872,1987-04-15T00:00:00Z,Gordon McPherson,McPherson 10843,"P.J. Maas, 1988 (U)",Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,8.905,-82.165,"Along road to Chiriqu______ Grande, ca. 10 road-miles from continental divide and about 2 miles along road east of highway.",PA,PRESERVED_SPECIMEN,MO,NA,1261342287,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2873,1987-09-12T00:00:00Z,Gordon McPherson,McPherson 11703,"P.J.M. & H. Maas, 1988 (U)",Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,9.08333,-79.66666,"near Gamboa, along Old Plantation Road.",PA,PRESERVED_SPECIMEN,MO,NA,1261342292,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2874,1987-09-15T00:00:00Z,Ricardo Callejas|et al.,Callejas Posada 5164,P. J. M. & H. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,7.33333,-74.5,"14-17 km NO de Remedios en la via a Zaragoza, regi_____‚n de Cerro Cabeza, margen del R______o Tucup___ë©",CO,PRESERVED_SPECIMEN,MO,NA,1261342310,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2875,1980-07-13T00:00:00Z,J.C. Sandino,Sandino 137,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,13.58333,-85.65,"Comarca Kilamb___ë©, Las Brisas",NI,PRESERVED_SPECIMEN,MO,NA,1261342328,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2876,1982-09-26T00:00:00Z,M. Araquistain,Araquistain 3220,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.06666,-84.45,"S___ëçbalo, a 3 km del enlace del R______o San Juan y el R______o S___ëçbalo; bosque tropical h_____‰medo",NI,PRESERVED_SPECIMEN,MO,NA,1261342376,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2877,1982-09-26T00:00:00Z,M. Araquistain,Araquistain 3228,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.06666,-84.45,"S___ëçbalo, a 3 km del enlace del R______o San Juan y el R______o S___ëçbalo; bosque tropical h_____‰medo",NI,PRESERVED_SPECIMEN,MO,NA,1261342390,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2878,1982-02-06T00:00:00Z,P. P. Moreno|J.C. Sandino,Moreno 14913,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.6,-83.85,"Ca___ë±o Montecristo, del Campamento Germ___ëçn Pomares hacia arriba hasta Las Benitas",NI,PRESERVED_SPECIMEN,MO,NA,1261342413,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2879,1983-08-17T00:00:00Z,James S. Miller|J.C. Sandino,Miller 1091,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.66666,-84.45,Along road between Nueva Guinea and Verd_____‰n; Tropical wet forest,NI,PRESERVED_SPECIMEN,MO,NA,1261342425,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2880,1981-08-19T00:00:00Z,J.C. Sandino,Sandino 1287,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.833333,-85.933333,"Noroeste de Volc___ëçn Mombacho, camino de entrada a Finca Cutirre",NI,PRESERVED_SPECIMEN,MO,NA,1261342430,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2881,1986-07-15T00:00:00Z,Thomas B. Croat|Jimena Rodr______guez,Croat 61461,P. Maas (U),Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.08333,-79.03333,"Reserva Endesa, 9 km N of Km. 113 on Quito- Pto. Quito Highway.",EC,PRESERVED_SPECIMEN,MO,NA,1261342470,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2882,1986-07-15T00:00:00Z,Croat TB; Rodriguez J,,Maas PJM; Maas-van de Kamer H,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,0.083333,-79.033333,"Reserva Endesa, 9 km N of Km. 113 on Quito- Pto. Quito Highway.",EC,PRESERVED_SPECIMEN,,NA,2273771476,Costus pulverulentus C.Presl,,FALSE,,,Costus,pulverulentus,
2883,1982-02-07T00:00:00Z,P. P. Moreno|J.C. Sandino,Moreno 15064,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,11.58333,-83.85,"Ca___ë±o Montecristo, desembocadura del Ca___ë±o Consuelo",NI,PRESERVED_SPECIMEN,MO,NA,1261342502,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
2884,1982-08-27T00:00:00Z,F. Ort______z,Ort______z 32,P.J.M. Maas,Costus pulverulentus C.Presl,Costus pulverulentus C.Presl,13.69166,-84.8375,"Municipio de Siuna, Wan______",NI,PRESERVED_SPECIMEN,MO,NA,1261342537,Costus pulverulentus C. Presl,,FALSE,MOBOT,,Costus,pulverulentus,
